District Name Changes Log File
==============================
Chapter: Environment | File: runoff_(icrisat).xlsx | Replaced 'Bid' with 'Beed' in 66 rows.
Chapter: Environment | File: runoff_(icrisat).xlsx | Replaced 'Aurangabad' with 'Chh. Sambhaji Nagar' in 8 rows.
Chapter: Environment | File: runoff_(icrisat).xlsx | Replaced 'Mumbai City' with 'Mumbai' in 66 rows.
Chapter: Environment | File: soil_moisture.xlsx | Replaced 'Chhatrapati Sambhaji Nagar' with 'Chh. Sambhaji Nagar' in 27 rows.
Chapter: Environment | File: water_deficit_(icrisat).xlsx | Replaced 'Mumbai City' with 'Mumbai' in 58 rows.
Chapter: Environment | File: wind_speed_(icrisat).xlsx | Replaced 'Raigarh' with 'Raigad' in 8 rows.
Chapter: Environment | File: wind_speed_(icrisat).xlsx | Replaced 'Bid' with 'Beed' in 66 rows.
Chapter: Environment | File: wind_speed_(icrisat).xlsx | Replaced 'Aurangabad' with 'Chh. Sambhaji Nagar' in 8 rows.
Chapter: Environment | File: wind_speed_(icrisat).xlsx | Replaced 'Mumbai City' with 'Mumbai' in 66 rows.
Chapter: Health | File: dsa_anganwadis.csv | Replaced 'Mumbai City' with 'Mumbai' in 27 rows.
Chapter: Health | File: dsa_deathcause.csv | Replaced 'Mumbai City' with 'Mumbai' in 330 rows.
Chapter: Health | File: dsa_familywelfareprograms.csv | Replaced 'Mumbai City' with 'Mumbai' in 27 rows.
Chapter: Health | File: dsa_malnutrition.csv | Replaced 'Mumbai City' with 'Mumbai' in 27 rows.
Chapter: Health | File: dsa_malnutrition_2.csv | Replaced 'Mumbai City' with 'Mumbai' in 24 rows.
Chapter: Health | File: dsa_privatehealth_2.csv | Replaced 'Mumbai City' with 'Mumbai' in 45 rows.
Chapter: Health | File: dsa_publichospitals_2.csv | Replaced 'Mumbai City' with 'Mumbai' in 89 rows.
Chapter: Health | File: dsa_publicoutpatients.csv | Replaced 'Mumbai City' with 'Mumbai' in 18 rows.
Chapter: Health | File: dsa_registeredbirths.csv | Replaced 'Mumbai City' with 'Mumbai' in 27 rows.
Chapter: Health | File: dsa_reporteddeaths.csv | Replaced 'Mumbai City' with 'Mumbai' in 27 rows.
Chapter: Health | File: dsa_vaccines.csv | Replaced 'Mumbai City' with 'Mumbai' in 228 rows.
