Year,District,Crime,Cases
2018,Kolhapur,Fraud,7.0
2018,Latur,Fraud,8.0
2018,Mumbai,Fraud,349.0
2018,Nagpur,Fraud,31.0
2018,Nanded,Fraud,2.0
2018,Nandurbar,Fraud,3.0
2018,Nashik,Fraud,30.0
2018,Dharashiv,Fraud,8.0
2018,Palghar,Fraud,5.0
2018,Parbhani,Fraud,
2018,Pune,Fraud,123.0
2018,Raigad,Fraud,35.0
2018,Ratnagiri,Fraud,32.0
2018,Sangli,Fraud,7.0
2018,Satara,Fraud,6.0
2018,Sindhudurg,Fraud,24.0
2018,Solapur,Fraud,7.0
2018,Thane,Fraud,70.0
2018,Wardha,Fraud,38.0
2018,Washim,Fraud,
2018,Yavatmal,Fraud,12.0
2019,Ahilyanagar,Fraud,
2019,Akola,Fraud,7.0
2019,Amravati,Fraud,43.0
2019,Chh. Sambhaji Nagar,Fraud,30.0
2019,Beed,Fraud,11.0
2019,Bhandara,Fraud,9.0
2019,Buldhana,Fraud,21.0
2019,Chandrapur,Fraud,54.0
2019,Dhule,Fraud,19.0
2019,Gadchiroli,Fraud,12.0
2019,Gondia,Fraud,15.0
2019,Hingoli,Fraud,4.0
2019,Jalgaon,Fraud,4.0
2019,Jalna,Fraud,6.0
2019,Kolhapur,Fraud,15.0
2019,Latur,Fraud,5.0
2019,Mumbai,Fraud,878.0
2019,Nagpur,Fraud,28.0
2019,Nanded,Fraud,14.0
2019,Nandurbar,Fraud,6.0
2019,Nashik,Fraud,59.0
2019,Dharashiv,Fraud,6.0
2019,Palghar,Fraud,9.0
2019,Parbhani,Fraud,
2019,Pune,Fraud,187.0
2019,Raigad,Fraud,39.0
2019,Ratnagiri,Fraud,32.0
2019,Sangli,Fraud,10.0
2019,Satara,Fraud,5.0
2019,Sindhudurg,Fraud,14.0
2019,Solapur,Fraud,38.0
2019,Thane,Fraud,55.0
2019,Wardha,Fraud,31.0
2019,Washim,Fraud,4.0
2019,Yavatmal,Fraud,11.0
2020,Ahilyanagar,Fraud,
2020,Akola,Fraud,11.0
2020,Amravati,Fraud,127.0
2020,Chh. Sambhaji Nagar,Fraud,30.0
2020,Beed,Fraud,15.0
2020,Bhandara,Fraud,30.0
2020,Buldhana,Fraud,30.0
2020,Chandrapur,Fraud,31.0
2020,Dhule,Fraud,9.0
2020,Gadchiroli,Fraud,9.0
2020,Gondia,Fraud,8.0
2020,Hingoli,Fraud,3.0
2020,Jalgaon,Fraud,51.0
2020,Jalna,Fraud,23.0
2020,Kolhapur,Fraud,17.0
2020,Latur,Fraud,21.0
2020,Mumbai,Fraud,865.0
2020,Nagpur,Fraud,14.0
2020,Nanded,Fraud,
2020,Nandurbar,Fraud,13.0
2020,Nashik,Fraud,9.0
2020,Dharashiv,Fraud,33.0
2020,Palghar,Fraud,5.0
2020,Parbhani,Fraud,36.0
2020,Pune,Fraud,193.0
2020,Raigad,Fraud,19.0
2020,Ratnagiri,Fraud,30.0
2020,Sangli,Fraud,17.0
2020,Satara,Fraud,20.0
2020,Sindhudurg,Fraud,20.0
2020,Solapur,Fraud,15.0
2020,Thane,Fraud,282.0
2020,Wardha,Fraud,31.0
2020,Washim,Fraud,2.0
2020,Yavatmal,Fraud,13.0
2021,Ahilyanagar,Fraud,
2021,Akola,Fraud,13.0
2021,Amravati,Fraud,52.0
2021,Chh. Sambhaji Nagar,Fraud,24.0
2021,Beed,Fraud,96.0
2021,Bhandara,Fraud,23.0
2021,Buldhana,Fraud,23.0
2021,Chandrapur,Fraud,50.0
2021,Dhule,Fraud,
2021,Gadchiroli,Fraud,8.0
2021,Gondia,Fraud,10.0
2021,Hingoli,Fraud,2.0
2021,Jalgaon,Fraud,25.0
2021,Jalna,Fraud,25.0
2021,Kolhapur,Fraud,15.0
2021,Latur,Fraud,18.0
2021,Mumbai,Fraud,783.0
2021,Nagpur,Fraud,27.0
2021,Nanded,Fraud,1.0
2021,Nandurbar,Fraud,3.0
2021,Nashik,Fraud,
2021,Dharashiv,Fraud,16.0
2021,Palghar,Fraud,
2021,Parbhani,Fraud,14.0
2021,Pune,Fraud,148.0
2021,Raigad,Fraud,27.0
2021,Ratnagiri,Fraud,23.0
2021,Sangli,Fraud,32.0
2021,Satara,Fraud,19.0
2021,Sindhudurg,Fraud,5.0
2021,Solapur,Fraud,9.0
2021,Thane,Fraud,161.0
2021,Wardha,Fraud,16.0
2021,Washim,Fraud,4.0
2021,Yavatmal,Fraud,6.0
2017,Ahilyanagar,All Cyber Crimes,6.0
2017,Akola,All Cyber Crimes,12.0
2017,Amravati,All Cyber Crimes,116.0
2017,Chh. Sambhaji Nagar,All Cyber Crimes,201.0
2017,Beed,All Cyber Crimes,18.0
2017,Bhandara,All Cyber Crimes,46.0
2017,Buldhana,All Cyber Crimes,18.0
2017,Chandrapur,All Cyber Crimes,47.0
2017,Dhule,All Cyber Crimes,25.0
2017,Gadchiroli,All Cyber Crimes,6.0
2017,Gondia,All Cyber Crimes,15.0
2017,Hingoli,All Cyber Crimes,5.0
2017,Jalgaon,All Cyber Crimes,18.0
2017,Jalna,All Cyber Crimes,15.0
2017,Kolhapur,All Cyber Crimes,36.0
2017,Latur,All Cyber Crimes,19.0
2017,Mumbai,All Cyber Crimes,1382.0
2017,Nagpur,All Cyber Crimes,122.0
2017,Nanded,All Cyber Crimes,9.0
2017,Nandurbar,All Cyber Crimes,3.0
2017,Nashik,All Cyber Crimes,132.0
2017,Dharashiv,All Cyber Crimes,13.0
2017,Palghar,All Cyber Crimes,62.0
2017,Parbhani,All Cyber Crimes,13.0
2017,Pune,All Cyber Crimes,488.0
2017,Raigad,All Cyber Crimes,54.0
2017,Ratnagiri,All Cyber Crimes,48.0
2017,Sangli,All Cyber Crimes,32.0
2017,Satara,All Cyber Crimes,44.0
2017,Sindhudurg,All Cyber Crimes,16.0
2017,Solapur,All Cyber Crimes,44.0
2017,Thane,All Cyber Crimes,440.0
2017,Wardha,All Cyber Crimes,61.0
2017,Washim,All Cyber Crimes,8.0
2017,Yavatmal,All Cyber Crimes,30.0
2018,Ahilyanagar,All Cyber Crimes,21.0
2018,Akola,All Cyber Crimes,23.0
2018,Amravati,All Cyber Crimes,107.0
2018,Chh. Sambhaji Nagar,All Cyber Crimes,99.0
2018,Beed,All Cyber Crimes,34.0
2018,Bhandara,All Cyber Crimes,52.0
2018,Buldhana,All Cyber Crimes,22.0
2018,Chandrapur,All Cyber Crimes,91.0
2018,Dhule,All Cyber Crimes,14.0
2018,Gadchiroli,All Cyber Crimes,17.0
2018,Gondia,All Cyber Crimes,21.0
2018,Hingoli,All Cyber Crimes,5.0
2018,Jalgaon,All Cyber Crimes,14.0
2018,Jalna,All Cyber Crimes,23.0
2018,Kolhapur,All Cyber Crimes,27.0
2018,Latur,All Cyber Crimes,21.0
2018,Mumbai,All Cyber Crimes,1497.0
2018,Nagpur,All Cyber Crimes,136.0
2018,Nanded,All Cyber Crimes,17.0
2018,Nandurbar,All Cyber Crimes,12.0
2018,Nashik,All Cyber Crimes,72.0
2018,Dharashiv,All Cyber Crimes,17.0
2018,Palghar,All Cyber Crimes,62.0
2018,Parbhani,All Cyber Crimes,10.0
2018,Pune,All Cyber Crimes,291.0
2018,Raigad,All Cyber Crimes,53.0
2018,Ratnagiri,All Cyber Crimes,48.0
2018,Sangli,All Cyber Crimes,40.0
2018,Satara,All Cyber Crimes,57.0
2018,Sindhudurg,All Cyber Crimes,28.0
2018,Solapur,All Cyber Crimes,52.0
2018,Thane,All Cyber Crimes,414.0
2018,Wardha,All Cyber Crimes,58.0
2018,Washim,All Cyber Crimes,12.0
2018,Yavatmal,All Cyber Crimes,44.0
2019,Ahilyanagar,All Cyber Crimes,21.0
2019,Akola,All Cyber Crimes,22.0
2019,Amravati,All Cyber Crimes,80.0
2019,Chh. Sambhaji Nagar,All Cyber Crimes,90.0
2019,Beed,All Cyber Crimes,27.0
2019,Bhandara,All Cyber Crimes,32.0
2019,Buldhana,All Cyber Crimes,38.0
2019,Chandrapur,All Cyber Crimes,89.0
2019,Dhule,All Cyber Crimes,30.0
2019,Gadchiroli,All Cyber Crimes,25.0
2019,Gondia,All Cyber Crimes,31.0
2019,Hingoli,All Cyber Crimes,11.0
2019,Jalgaon,All Cyber Crimes,58.0
2019,Jalna,All Cyber Crimes,10.0
2019,Kolhapur,All Cyber Crimes,31.0
2019,Latur,All Cyber Crimes,25.0
2019,Mumbai,All Cyber Crimes,2548.0
2019,Nagpur,All Cyber Crimes,158.0
2019,Nanded,All Cyber Crimes,33.0
2019,Nandurbar,All Cyber Crimes,16.0
2019,Nashik,All Cyber Crimes,94.0
2019,Dharashiv,All Cyber Crimes,17.0
2019,Palghar,All Cyber Crimes,89.0
2019,Parbhani,All Cyber Crimes,20.0
2019,Pune,All Cyber Crimes,480.0
2019,Raigad,All Cyber Crimes,55.0
2019,Ratnagiri,All Cyber Crimes,59.0
2019,Sangli,All Cyber Crimes,37.0
2019,Satara,All Cyber Crimes,47.0
2019,Sindhudurg,All Cyber Crimes,24.0
2019,Solapur,All Cyber Crimes,90.0
2019,Thane,All Cyber Crimes,440.0
2019,Wardha,All Cyber Crimes,85.0
2019,Washim,All Cyber Crimes,13.0
2019,Yavatmal,All Cyber Crimes,42.0
2020,Ahilyanagar,All Cyber Crimes,23.0
2020,Akola,All Cyber Crimes,30.0
2020,Amravati,All Cyber Crimes,191.0
2020,Chh. Sambhaji Nagar,All Cyber Crimes,92.0
2020,Beed,All Cyber Crimes,39.0
2020,Bhandara,All Cyber Crimes,45.0
2020,Buldhana,All Cyber Crimes,62.0
2020,Chandrapur,All Cyber Crimes,69.0
2020,Dhule,All Cyber Crimes,29.0
2020,Gadchiroli,All Cyber Crimes,24.0
2020,Gondia,All Cyber Crimes,19.0
2020,Hingoli,All Cyber Crimes,16.0
2020,Jalgaon,All Cyber Crimes,122.0
2020,Jalna,All Cyber Crimes,31.0
2020,Kolhapur,All Cyber Crimes,40.0
2020,Latur,All Cyber Crimes,49.0
2020,Mumbai,All Cyber Crimes,2455.0
2020,Nagpur,All Cyber Crimes,307.0
2020,Nanded,All Cyber Crimes,27.0
2020,Nandurbar,All Cyber Crimes,21.0
2020,Nashik,All Cyber Crimes,136.0
2020,Dharashiv,All Cyber Crimes,43.0
2020,Palghar,All Cyber Crimes,24.0
2020,Parbhani,All Cyber Crimes,61.0
2020,Pune,All Cyber Crimes,425.0
2020,Raigad,All Cyber Crimes,60.0
2020,Ratnagiri,All Cyber Crimes,48.0
2020,Sangli,All Cyber Crimes,57.0
2020,Satara,All Cyber Crimes,63.0
2020,Sindhudurg,All Cyber Crimes,32.0
2020,Solapur,All Cyber Crimes,70.0
2020,Thane,All Cyber Crimes,653.0
2020,Wardha,All Cyber Crimes,90.0
2020,Washim,All Cyber Crimes,13.0
2020,Yavatmal,All Cyber Crimes,30.0
2021,Ahilyanagar,All Cyber Crimes,19.0
2021,Akola,All Cyber Crimes,34.0
2021,Amravati,All Cyber Crimes,129.0
2021,Chh. Sambhaji Nagar,All Cyber Crimes,97.0
2021,Beed,All Cyber Crimes,119.0
2021,Bhandara,All Cyber Crimes,47.0
2021,Buldhana,All Cyber Crimes,61.0
2021,Chandrapur,All Cyber Crimes,73.0
2021,Dhule,All Cyber Crimes,14.0
2021,Gadchiroli,All Cyber Crimes,19.0
2021,Gondia,All Cyber Crimes,26.0
2021,Hingoli,All Cyber Crimes,12.0
2021,Jalgaon,All Cyber Crimes,104.0
2021,Jalna,All Cyber Crimes,51.0
2021,Kolhapur,All Cyber Crimes,55.0
2021,Latur,All Cyber Crimes,40.0
2021,Mumbai,All Cyber Crimes,2915.0
2021,Nagpur,All Cyber Crimes,242.0
2021,Nanded,All Cyber Crimes,15.0
2021,Nandurbar,All Cyber Crimes,9.0
2021,Nashik,All Cyber Crimes,66.0
2021,Dharashiv,All Cyber Crimes,41.0
2021,Palghar,All Cyber Crimes,16.0
2021,Parbhani,All Cyber Crimes,35.0
2021,Pune,All Cyber Crimes,353.0
2021,Raigad,All Cyber Crimes,49.0
2021,Ratnagiri,All Cyber Crimes,45.0
2021,Sangli,All Cyber Crimes,56.0
2021,Satara,All Cyber Crimes,49.0
2021,Sindhudurg,All Cyber Crimes,22.0
2021,Solapur,All Cyber Crimes,78.0
2021,Thane,All Cyber Crimes,585.0
2021,Wardha,All Cyber Crimes,47.0
2021,Washim,All Cyber Crimes,14.0
2021,Yavatmal,All Cyber Crimes,25.0
2022,Ahilyanagar,Violation of Privacy,1.0
2022,Ahilyanagar,Cyber-Stalking/Bullying of Women/Children,5.0
2022,Ahilyanagar,Fraud,48.0
2022,Ahilyanagar,Offences under IT Act,46.0
2022,Ahilyanagar,All Cyber Crimes,100.0
2022,Akola,Violation of Privacy,1.0
2022,Akola,Cyber-Stalking/Bullying of Women/Children,7.0
2022,Akola,Fraud,6.0
2022,Akola,Offences under IT Act,4.0
2022,Akola,All Cyber Crimes,29.0
2022,Amravati,Violation of Privacy,0.0
2022,Amravati,Cyber-Stalking/Bullying of Women/Children,9.0
2022,Amravati,Fraud,67.0
2022,Amravati,Offences under IT Act,11.0
2022,Amravati,All Cyber Crimes,147.0
2022,Beed,Violation of Privacy,0.0
2022,Beed,Cyber-Stalking/Bullying of Women/Children,5.0
2022,Beed,Fraud,90.0
2022,Beed,Offences under IT Act,6.0
2022,Beed,All Cyber Crimes,114.0
2022,Bhandara,Violation of Privacy,1.0
2022,Bhandara,Cyber-Stalking/Bullying of Women/Children,4.0
2022,Bhandara,Fraud,11.0
2022,Bhandara,Offences under IT Act,2.0
2022,Bhandara,All Cyber Crimes,32.0
2022,Buldhana,Violation of Privacy,2.0
2022,Buldhana,Cyber-Stalking/Bullying of Women/Children,8.0
2022,Buldhana,Fraud,32.0
2022,Buldhana,Offences under IT Act,18.0
2022,Buldhana,All Cyber Crimes,77.0
2022,Chandrapur,Violation of Privacy,0.0
2022,Chandrapur,Cyber-Stalking/Bullying of Women/Children,3.0
2022,Chandrapur,Fraud,46.0
2022,Chandrapur,Offences under IT Act,12.0
2022,Chandrapur,All Cyber Crimes,78.0
2022,Chh. Sambhaji Nagar,Violation of Privacy,0.0
2022,Chh. Sambhaji Nagar,Cyber-Stalking/Bullying of Women/Children,27.0
2022,Chh. Sambhaji Nagar,Fraud,26.0
2022,Chh. Sambhaji Nagar,Offences under IT Act,28.0
2022,Chh. Sambhaji Nagar,All Cyber Crimes,153.0
2022,Dharashiv,Violation of Privacy,0.0
2022,Dharashiv,Cyber-Stalking/Bullying of Women/Children,1.0
2022,Dharashiv,Fraud,6.0
2022,Dharashiv,Offences under IT Act,4.0
2022,Dharashiv,All Cyber Crimes,39.0
2022,Dhule,Violation of Privacy,0.0
2022,Dhule,Cyber-Stalking/Bullying of Women/Children,5.0
2022,Dhule,Fraud,0.0
2022,Dhule,Offences under IT Act,2.0
2022,Dhule,All Cyber Crimes,14.0
2022,Gadchiroli,Violation of Privacy,0.0
2022,Gadchiroli,Cyber-Stalking/Bullying of Women/Children,2.0
2022,Gadchiroli,Fraud,5.0
2022,Gadchiroli,Offences under IT Act,1.0
2022,Gadchiroli,All Cyber Crimes,13.0
2022,Gondia,Violation of Privacy,0.0
2022,Gondia,Cyber-Stalking/Bullying of Women/Children,0.0
2022,Gondia,Fraud,0.0
2022,Gondia,Offences under IT Act,6.0
2022,Gondia,All Cyber Crimes,6.0
2022,Hingoli,Violation of Privacy,0.0
2022,Hingoli,Cyber-Stalking/Bullying of Women/Children,3.0
2022,Hingoli,Fraud,1.0
2022,Hingoli,Offences under IT Act,0.0
2022,Hingoli,All Cyber Crimes,7.0
2022,Jalgaon,Violation of Privacy,0.0
2022,Jalgaon,Cyber-Stalking/Bullying of Women/Children,5.0
2022,Jalgaon,Fraud,19.0
2022,Jalgaon,Offences under IT Act,6.0
2022,Jalgaon,All Cyber Crimes,98.0
2022,Jalna,Violation of Privacy,1.0
2022,Jalna,Cyber-Stalking/Bullying of Women/Children,0.0
2022,Jalna,Fraud,9.0
2022,Jalna,Offences under IT Act,107.0
2022,Jalna,All Cyber Crimes,121.0
2022,Kolhapur,Violation of Privacy,0.0
2022,Kolhapur,Cyber-Stalking/Bullying of Women/Children,15.0
2022,Kolhapur,Fraud,24.0
2022,Kolhapur,Offences under IT Act,4.0
2022,Kolhapur,All Cyber Crimes,55.0
2022,Latur,Violation of Privacy,0.0
2022,Latur,Cyber-Stalking/Bullying of Women/Children,8.0
2022,Latur,Fraud,23.0
2022,Latur,Offences under IT Act,11.0
2022,Latur,All Cyber Crimes,47.0
2022,Mumbai,Violation of Privacy,1.0
2022,Mumbai,Cyber-Stalking/Bullying of Women/Children,234.0
2022,Mumbai,Fraud,1073.0
2022,Mumbai,Offences under IT Act,31.0
2022,Mumbai,All Cyber Crimes,4752.0
2022,Nagpur,Violation of Privacy,0.0
2022,Nagpur,Cyber-Stalking/Bullying of Women/Children,22.0
2022,Nagpur,Fraud,40.0
2022,Nagpur,Offences under IT Act,32.0
2022,Nagpur,All Cyber Crimes,302.0
2022,Nanded,Violation of Privacy,0.0
2022,Nanded,Cyber-Stalking/Bullying of Women/Children,4.0
2022,Nanded,Fraud,11.0
2022,Nanded,Offences under IT Act,6.0
2022,Nanded,All Cyber Crimes,43.0
2022,Nandurbar,Violation of Privacy,0.0
2022,Nandurbar,Cyber-Stalking/Bullying of Women/Children,3.0
2022,Nandurbar,Fraud,6.0
2022,Nandurbar,Offences under IT Act,0.0
2022,Nandurbar,All Cyber Crimes,21.0
2022,Nashik,Violation of Privacy,1.0
2022,Nashik,Cyber-Stalking/Bullying of Women/Children,8.0
2022,Nashik,Fraud,22.0
2022,Nashik,Offences under IT Act,4.0
2022,Nashik,All Cyber Crimes,81.0
2022,Palghar,Violation of Privacy,0.0
2022,Palghar,Cyber-Stalking/Bullying of Women/Children,3.0
2022,Palghar,Fraud,3.0
2022,Palghar,Offences under IT Act,7.0
2022,Palghar,All Cyber Crimes,23.0
2022,Parbhani,Violation of Privacy,0.0
2022,Parbhani,Cyber-Stalking/Bullying of Women/Children,9.0
2022,Parbhani,Fraud,9.0
2022,Parbhani,Offences under IT Act,3.0
2022,Parbhani,All Cyber Crimes,32.0
2022,Pune,Violation of Privacy,8.0
2022,Pune,Cyber-Stalking/Bullying of Women/Children,65.0
2022,Pune,Fraud,260.0
2022,Pune,Offences under IT Act,181.0
2022,Pune,All Cyber Crimes,629.0
2022,Raigad,Violation of Privacy,0.0
2022,Raigad,Cyber-Stalking/Bullying of Women/Children,3.0
2022,Raigad,Fraud,28.0
2022,Raigad,Offences under IT Act,0.0
2022,Raigad,All Cyber Crimes,51.0
2022,Ratnagiri,Violation of Privacy,0.0
2022,Ratnagiri,Cyber-Stalking/Bullying of Women/Children,2.0
2022,Ratnagiri,Fraud,38.0
2022,Ratnagiri,Offences under IT Act,9.0
2022,Ratnagiri,All Cyber Crimes,62.0
2022,Sangli,Violation of Privacy,0.0
2022,Sangli,Cyber-Stalking/Bullying of Women/Children,4.0
2022,Sangli,Fraud,20.0
2022,Sangli,Offences under IT Act,3.0
2022,Sangli,All Cyber Crimes,41.0
2022,Satara,Violation of Privacy,0.0
2022,Satara,Cyber-Stalking/Bullying of Women/Children,8.0
2022,Satara,Fraud,15.0
2022,Satara,Offences under IT Act,1.0
2022,Satara,All Cyber Crimes,37.0
2022,Sindhudurg,Violation of Privacy,0.0
2022,Sindhudurg,Cyber-Stalking/Bullying of Women/Children,6.0
2022,Sindhudurg,Fraud,10.0
2022,Sindhudurg,Offences under IT Act,2.0
2022,Sindhudurg,All Cyber Crimes,37.0
2022,Solapur,Violation of Privacy,1.0
2022,Solapur,Cyber-Stalking/Bullying of Women/Children,13.0
2022,Solapur,Fraud,20.0
2022,Solapur,Offences under IT Act,13.0
2022,Solapur,All Cyber Crimes,92.0
2022,Thane,Violation of Privacy,13.0
2022,Thane,Cyber-Stalking/Bullying of Women/Children,81.0
2022,Thane,Fraud,217.0
2022,Thane,Offences under IT Act,152.0
2022,Thane,All Cyber Crimes,817.0
2022,Wardha,Violation of Privacy,0.0
2022,Wardha,Cyber-Stalking/Bullying of Women/Children,8.0
2022,Wardha,Fraud,10.0
2022,Wardha,Offences under IT Act,21.0
2022,Wardha,All Cyber Crimes,54.0
2022,Washim,Violation of Privacy,0.0
2022,Washim,Cyber-Stalking/Bullying of Women/Children,1.0
2022,Washim,Fraud,4.0
2022,Washim,Offences under IT Act,5.0
2022,Washim,All Cyber Crimes,14.0
2022,Yavatmal,Violation of Privacy,0.0
2022,Yavatmal,Cyber-Stalking/Bullying of Women/Children,0.0
2022,Yavatmal,Fraud,3.0
2022,Yavatmal,Offences under IT Act,8.0
2022,Yavatmal,All Cyber Crimes,31.0
