Year,District,Crime,Cases
2014,Akola,Insult to the Modesty of Women,20.0
2014,Amravati,Insult to the Modesty of Women,29.0
2014,Chhatrapati Sambhaji Nagar,Insult to the Modesty of Women,8.0
2014,Beed,Insult to the Modesty of Women,1.0
2014,Bhandara,Insult to the Modesty of Women,14.0
2014,Buldhana,Insult to the Modesty of Women,36.0
2014,Chandrapur,Insult to the Modesty of Women,28.0
2014,Dhule,Insult to the Modesty of Women,5.0
2014,Gadchiroli,Insult to the Modesty of Women,2.0
2014,Gondia,Insult to the Modesty of Women,3.0
2014,Hingoli,Insult to the Modesty of Women,0.0
2014,Jalgaon,Insult to the Modesty of Women,34.0
2014,Jalna,Insult to the Modesty of Women,8.0
2014,Kolhapur,Insult to the Modesty of Women,7.0
2014,Latur,Insult to the Modesty of Women,2.0
2014,Mumbai City,Insult to the Modesty of Women,367.0
2014,Nagpur,Insult to the Modesty of Women,50.0
2014,Nanded,Insult to the Modesty of Women,3.0
2014,Nandurbar,Insult to the Modesty of Women,4.0
2014,Nasik,Insult to the Modesty of Women,8.0
2014,Dharashiv,Insult to the Modesty of Women,5.0
2014,Palghar,Insult to the Modesty of Women,22.0
2014,Parbhani,Insult to the Modesty of Women,2.0
2014,Pune,Insult to the Modesty of Women,146.0
2014,Raigad,Insult to the Modesty of Women,15.0
2014,Ratnagiri,Insult to the Modesty of Women,10.0
2014,Sangli,Insult to the Modesty of Women,5.0
2014,Satara,Insult to the Modesty of Women,12.0
2014,Sindhudurg,Insult to the Modesty of Women,7.0
2014,Solapur,Insult to the Modesty of Women,30.0
2014,Thane,Insult to the Modesty of Women,161.0
2014,Wardha,Insult to the Modesty of Women,8.0
2014,Washim,Insult to the Modesty of Women,11.0
2014,Yavatmal,Insult to the Modesty of Women,504.0
2015,Ahilyanagar,Insult to the Modesty of Women,7.0
2015,Akola,Insult to the Modesty of Women,6.0
2015,Amravati,Insult to the Modesty of Women,16.0
2015,Chhatrapati Sambhaji Nagar,Insult to the Modesty of Women,9.0
2015,Beed,Insult to the Modesty of Women,3.0
2015,Bhandara,Insult to the Modesty of Women,8.0
2015,Buldhana,Insult to the Modesty of Women,24.0
2015,Chandrapur,Insult to the Modesty of Women,11.0
2015,Dhule,Insult to the Modesty of Women,7.0
2015,Gadchiroli,Insult to the Modesty of Women,6.0
2015,Gondia,Insult to the Modesty of Women,4.0
2015,Hingoli,Insult to the Modesty of Women,3.0
2015,Jalgaon,Insult to the Modesty of Women,21.0
2015,Jalna,Insult to the Modesty of Women,12.0
2015,Kolhapur,Insult to the Modesty of Women,2.0
2015,Latur,Insult to the Modesty of Women,1.0
2015,Mumbai City,Insult to the Modesty of Women,419.0
2015,Nagpur,Insult to the Modesty of Women,41.0
2015,Nanded,Insult to the Modesty of Women,4.0
2015,Nandurbar,Insult to the Modesty of Women,4.0
2015,Nasik,Insult to the Modesty of Women,9.0
2015,Dharashiv,Insult to the Modesty of Women,1.0
2015,Palghar,Insult to the Modesty of Women,13.0
2015,Parbhani,Insult to the Modesty of Women,1.0
2015,Pune,Insult to the Modesty of Women,94.0
2015,Raigad,Insult to the Modesty of Women,12.0
2015,Ratnagiri,Insult to the Modesty of Women,16.0
2015,Sangli,Insult to the Modesty of Women,4.0
2015,Satara,Insult to the Modesty of Women,18.0
2015,Sindhudurg,Insult to the Modesty of Women,2.0
2015,Solapur,Insult to the Modesty of Women,6.0
2015,Thane,Insult to the Modesty of Women,187.0
2015,Wardha,Insult to the Modesty of Women,4.0
2015,Washim,Insult to the Modesty of Women,4.0
2015,Yavatmal,Insult to the Modesty of Women,140.0
2016,Ahilyanagar,Insult to the Modesty of Women,11.0
2016,Akola,Insult to the Modesty of Women,2.0
2016,Amravati,Insult to the Modesty of Women,12.0
2016,Chhatrapati Sambhaji Nagar,Insult to the Modesty of Women,13.0
2016,Beed,Insult to the Modesty of Women,2.0
2016,Bhandara,Insult to the Modesty of Women,15.0
2016,Buldhana,Insult to the Modesty of Women,15.0
2016,Chandrapur,Insult to the Modesty of Women,69.0
2016,Dhule,Insult to the Modesty of Women,10.0
2016,Gadchiroli,Insult to the Modesty of Women,6.0
2016,Gondia,Insult to the Modesty of Women,7.0
2016,Hingoli,Insult to the Modesty of Women,2.0
2016,Jalgaon,Insult to the Modesty of Women,11.0
2016,Jalna,Insult to the Modesty of Women,0.0
2016,Kolhapur,Insult to the Modesty of Women,8.0
2016,Latur,Insult to the Modesty of Women,1.0
2016,Mumbai City,Insult to the Modesty of Women,431.0
2016,Nagpur,Insult to the Modesty of Women,18.0
2016,Nanded,Insult to the Modesty of Women,5.0
2016,Nandurbar,Insult to the Modesty of Women,6.0
2016,Nasik,Insult to the Modesty of Women,8.0
2016,Dharashiv,Insult to the Modesty of Women,0.0
2016,Palghar,Insult to the Modesty of Women,19.0
2016,Parbhani,Insult to the Modesty of Women,0.0
2016,Pune,Insult to the Modesty of Women,69.0
2016,Raigad,Insult to the Modesty of Women,15.0
2016,Ratnagiri,Insult to the Modesty of Women,14.0
2016,Sangli,Insult to the Modesty of Women,4.0
2016,Satara,Insult to the Modesty of Women,21.0
2016,Sindhudurg,Insult to the Modesty of Women,3.0
2016,Solapur,Insult to the Modesty of Women,11.0
2016,Thane,Insult to the Modesty of Women,75.0
2016,Wardha,Insult to the Modesty of Women,2.0
2016,Washim,Insult to the Modesty of Women,0.0
2016,Yavatmal,Insult to the Modesty of Women,39.0
2017,Ahilyanagar,Insult to the Modesty of Women,7.0
2017,Akola,Insult to the Modesty of Women,6.0
2017,Amravati,Insult to the Modesty of Women,16.0
2017,Chhatrapati Sambhaji Nagar,Insult to the Modesty of Women,9.0
2017,Beed,Insult to the Modesty of Women,3.0
2017,Bhandara,Insult to the Modesty of Women,8.0
2017,Buldhana,Insult to the Modesty of Women,24.0
2017,Chandrapur,Insult to the Modesty of Women,11.0
2017,Dhule,Insult to the Modesty of Women,7.0
2017,Gadchiroli,Insult to the Modesty of Women,6.0
2017,Gondia,Insult to the Modesty of Women,4.0
2017,Hingoli,Insult to the Modesty of Women,3.0
2017,Jalgaon,Insult to the Modesty of Women,21.0
2017,Jalna,Insult to the Modesty of Women,12.0
2017,Kolhapur,Insult to the Modesty of Women,2.0
2017,Latur,Insult to the Modesty of Women,1.0
2017,Mumbai City,Insult to the Modesty of Women,419.0
2017,Nagpur,Insult to the Modesty of Women,41.0
2017,Nanded,Insult to the Modesty of Women,4.0
2017,Nandurbar,Insult to the Modesty of Women,4.0
2017,Nasik,Insult to the Modesty of Women,9.0
2017,Dharashiv,Insult to the Modesty of Women,1.0
2017,Palghar,Insult to the Modesty of Women,13.0
2017,Parbhani,Insult to the Modesty of Women,1.0
2017,Pune,Insult to the Modesty of Women,94.0
2017,Raigad,Insult to the Modesty of Women,12.0
2017,Ratnagiri,Insult to the Modesty of Women,16.0
2017,Sangli,Insult to the Modesty of Women,4.0
2017,Satara,Insult to the Modesty of Women,18.0
2017,Sindhudurg,Insult to the Modesty of Women,2.0
2017,Solapur,Insult to the Modesty of Women,6.0
2017,Thane,Insult to the Modesty of Women,187.0
2017,Wardha,Insult to the Modesty of Women,4.0
2017,Washim,Insult to the Modesty of Women,4.0
2017,Yavatmal,Insult to the Modesty of Women,140.0
2019,Ahilyanagar,Insult to the Modesty of Women,24.0
2019,Akola,Insult to the Modesty of Women,3.0
2019,Amravati,Insult to the Modesty of Women,6.0
2019,Chhatrapati Sambhaji Nagar,Insult to the Modesty of Women,15.0
2019,Beed,Insult to the Modesty of Women,2.0
2019,Bhandara,Insult to the Modesty of Women,12.0
2019,Buldhana,Insult to the Modesty of Women,13.0
2019,Chandrapur,Insult to the Modesty of Women,22.0
2019,Dhule,Insult to the Modesty of Women,3.0
2019,Gadchiroli,Insult to the Modesty of Women,12.0
2019,Gondia,Insult to the Modesty of Women,10.0
2019,Hingoli,Insult to the Modesty of Women,2.0
2019,Jalgaon,Insult to the Modesty of Women,6.0
2019,Jalna,Insult to the Modesty of Women,0.0
2019,Kolhapur,Insult to the Modesty of Women,8.0
2019,Latur,Insult to the Modesty of Women,0.0
2019,Mumbai City,Insult to the Modesty of Women,586.0
2019,Nagpur,Insult to the Modesty of Women,17.0
2019,Nanded,Insult to the Modesty of Women,11.0
2019,Nandurbar,Insult to the Modesty of Women,3.0
2019,Nasik,Insult to the Modesty of Women,32.0
2019,Dharashiv,Insult to the Modesty of Women,5.0
2019,Palghar,Insult to the Modesty of Women,23.0
2019,Parbhani,Insult to the Modesty of Women,1.0
2019,Pune,Insult to the Modesty of Women,70.0
2019,Raigad,Insult to the Modesty of Women,11.0
2019,Ratnagiri,Insult to the Modesty of Women,24.0
2019,Sangli,Insult to the Modesty of Women,7.0
2019,Satara,Insult to the Modesty of Women,14.0
2019,Sindhudurg,Insult to the Modesty of Women,11.0
2019,Solapur,Insult to the Modesty of Women,12.0
2019,Thane,Insult to the Modesty of Women,81.0
2019,Wardha,Insult to the Modesty of Women,14.0
2019,Washim,Insult to the Modesty of Women,2.0
2019,Yavatmal,Insult to the Modesty of Women,12.0
2018,Ahilyanagar,Insult to the Modesty of Women,8.0
2018,Akola,Insult to the Modesty of Women,2.0
2018,Amravati,Insult to the Modesty of Women,10.0
2018,Chhatrapati Sambhaji Nagar,Insult to the Modesty of Women,8.0
2018,Beed,Insult to the Modesty of Women,6.0
2018,Bhandara,Insult to the Modesty of Women,20.0
2018,Buldhana,Insult to the Modesty of Women,11.0
2018,Chandrapur,Insult to the Modesty of Women,37.0
2018,Dhule,Insult to the Modesty of Women,9.0
2018,Gadchiroli,Insult to the Modesty of Women,6.0
2018,Gondia,Insult to the Modesty of Women,21.0
2018,Hingoli,Insult to the Modesty of Women,1.0
2018,Jalgaon,Insult to the Modesty of Women,13.0
2018,Jalna,Insult to the Modesty of Women,0.0
2018,Kolhapur,Insult to the Modesty of Women,8.0
2018,Latur,Insult to the Modesty of Women,1.0
2018,Mumbai City,Insult to the Modesty of Women,541.0
2018,Nagpur,Insult to the Modesty of Women,21.0
2018,Nanded,Insult to the Modesty of Women,13.0
2018,Nandurbar,Insult to the Modesty of Women,3.0
2018,Nasik,Insult to the Modesty of Women,10.0
2018,Dharashiv,Insult to the Modesty of Women,6.0
2018,Palghar,Insult to the Modesty of Women,25.0
2018,Parbhani,Insult to the Modesty of Women,0.0
2018,Pune,Insult to the Modesty of Women,79.0
2018,Raigad,Insult to the Modesty of Women,13.0
2018,Ratnagiri,Insult to the Modesty of Women,37.0
2018,Sangli,Insult to the Modesty of Women,5.0
2018,Satara,Insult to the Modesty of Women,14.0
2018,Sindhudurg,Insult to the Modesty of Women,7.0
2018,Solapur,Insult to the Modesty of Women,9.0
2018,Thane,Insult to the Modesty of Women,91.0
2018,Wardha,Insult to the Modesty of Women,8.0
2018,Washim,Insult to the Modesty of Women,0.0
2018,Yavatmal,Insult to the Modesty of Women,31.0
2020,Ahilyanagar,Insult to the Modesty of Women,14.0
2020,Akola,Insult to the Modesty of Women,5.0
2020,Amravati,Insult to the Modesty of Women,9.0
2020,Chhatrapati Sambhaji Nagar,Insult to the Modesty of Women,13.0
2020,Beed,Insult to the Modesty of Women,16.0
2020,Bhandara,Insult to the Modesty of Women,12.0
2020,Buldhana,Insult to the Modesty of Women,9.0
2020,Chandrapur,Insult to the Modesty of Women,15.0
2020,Dhule,Insult to the Modesty of Women,9.0
2020,Gadchiroli,Insult to the Modesty of Women,1.0
2020,Gondia,Insult to the Modesty of Women,4.0
2020,Hingoli,Insult to the Modesty of Women,1.0
2020,Jalgaon,Insult to the Modesty of Women,20.0
2020,Jalna,Insult to the Modesty of Women,0.0
2020,Kolhapur,Insult to the Modesty of Women,15.0
2020,Latur,Insult to the Modesty of Women,0.0
2020,Mumbai City,Insult to the Modesty of Women,459.0
2020,Nagpur,Insult to the Modesty of Women,32.0
2020,Nanded,Insult to the Modesty of Women,9.0
2020,Nandurbar,Insult to the Modesty of Women,5.0
2020,Nasik,Insult to the Modesty of Women,20.0
2020,Dharashiv,Insult to the Modesty of Women,2.0
2020,Palghar,Insult to the Modesty of Women,7.0
2020,Parbhani,Insult to the Modesty of Women,4.0
2020,Pune,Insult to the Modesty of Women,79.0
2020,Raigad,Insult to the Modesty of Women,7.0
2020,Ratnagiri,Insult to the Modesty of Women,29.0
2020,Sangli,Insult to the Modesty of Women,18.0
2020,Satara,Insult to the Modesty of Women,15.0
2020,Sindhudurg,Insult to the Modesty of Women,2.0
2020,Solapur,Insult to the Modesty of Women,9.0
2020,Thane,Insult to the Modesty of Women,106.0
2020,Wardha,Insult to the Modesty of Women,6.0
2020,Washim,Insult to the Modesty of Women,1.0
2020,Yavatmal,Insult to the Modesty of Women,16.0
2021,Ahilyanagar,Insult to the Modesty of Women,20.0
2021,Akola,Insult to the Modesty of Women,2.0
2021,Amravati,Insult to the Modesty of Women,12.0
2021,Chhatrapati Sambhaji Nagar,Insult to the Modesty of Women,12.0
2021,Beed,Insult to the Modesty of Women,12.0
2021,Bhandara,Insult to the Modesty of Women,15.0
2021,Buldhana,Insult to the Modesty of Women,15.0
2021,Chandrapur,Insult to the Modesty of Women,39.0
2021,Dhule,Insult to the Modesty of Women,1.0
2021,Gadchiroli,Insult to the Modesty of Women,1.0
2021,Gondia,Insult to the Modesty of Women,7.0
2021,Hingoli,Insult to the Modesty of Women,4.0
2021,Jalgaon,Insult to the Modesty of Women,15.0
2021,Jalna,Insult to the Modesty of Women,2.0
2021,Kolhapur,Insult to the Modesty of Women,13.0
2021,Latur,Insult to the Modesty of Women,4.0
2021,Mumbai City,Insult to the Modesty of Women,486.0
2021,Nagpur,Insult to the Modesty of Women,19.0
2021,Nanded,Insult to the Modesty of Women,5.0
2021,Nandurbar,Insult to the Modesty of Women,5.0
2021,Nasik,Insult to the Modesty of Women,26.0
2021,Dharashiv,Insult to the Modesty of Women,3.0
2021,Palghar,Insult to the Modesty of Women,10.0
2021,Parbhani,Insult to the Modesty of Women,4.0
2021,Pune,Insult to the Modesty of Women,81.0
2021,Raigad,Insult to the Modesty of Women,9.0
2021,Ratnagiri,Insult to the Modesty of Women,23.0
2021,Sangli,Insult to the Modesty of Women,14.0
2021,Satara,Insult to the Modesty of Women,9.0
2021,Sindhudurg,Insult to the Modesty of Women,4.0
2021,Solapur,Insult to the Modesty of Women,19.0
2021,Thane,Insult to the Modesty of Women,124.0
2021,Wardha,Insult to the Modesty of Women,10.0
2021,Washim,Insult to the Modesty of Women,1.0
2021,Yavatmal,Insult to the Modesty of Women,12.0
2014,Ahilyanagar,Cruelty by Husband or his Relatives,264.0
2014,Akola,Cruelty by Husband or his Relatives,136.0
2014,Amravati,Cruelty by Husband or his Relatives,321.0
2014,Chhatrapati Sambhaji Nagar,Cruelty by Husband or his Relatives,382.0
2014,Beed,Cruelty by Husband or his Relatives,316.0
2014,Bhandara,Cruelty by Husband or his Relatives,40.0
2014,Buldhana,Cruelty by Husband or his Relatives,152.0
2014,Chandrapur,Cruelty by Husband or his Relatives,203.0
2014,Dhule,Cruelty by Husband or his Relatives,207.0
2014,Gadchiroli,Cruelty by Husband or his Relatives,16.0
2014,Gondia,Cruelty by Husband or his Relatives,46.0
2014,Hingoli,Cruelty by Husband or his Relatives,83.0
2014,Jalgaon,Cruelty by Husband or his Relatives,374.0
2014,Jalna,Cruelty by Husband or his Relatives,289.0
2014,Kolhapur,Cruelty by Husband or his Relatives,150.0
2014,Latur,Cruelty by Husband or his Relatives,323.0
2014,Mumbai City,Cruelty by Husband or his Relatives,563.0
2014,Nagpur,Cruelty by Husband or his Relatives,319.0
2014,Nanded,Cruelty by Husband or his Relatives,180.0
2014,Nandurbar,Cruelty by Husband or his Relatives,47.0
2014,Nasik,Cruelty by Husband or his Relatives,583.0
2014,Dharashiv,Cruelty by Husband or his Relatives,117.0
2014,Palghar,Cruelty by Husband or his Relatives,73.0
2014,Parbhani,Cruelty by Husband or his Relatives,251.0
2014,Pune,Cruelty by Husband or his Relatives,610.0
2014,Raigad,Cruelty by Husband or his Relatives,54.0
2014,Ratnagiri,Cruelty by Husband or his Relatives,26.0
2014,Sangli,Cruelty by Husband or his Relatives,108.0
2014,Satara,Cruelty by Husband or his Relatives,188.0
2014,Sindhudurg,Cruelty by Husband or his Relatives,4.0
2014,Solapur,Cruelty by Husband or his Relatives,174.0
2014,Thane,Cruelty by Husband or his Relatives,585.0
2014,Wardha,Cruelty by Husband or his Relatives,98.0
2014,Washim,Cruelty by Husband or his Relatives,113.0
2014,Yavatmal,Cruelty by Husband or his Relatives,301.0
2015,Ahilyanagar,Cruelty by Husband or his Relatives,243.0
2015,Akola,Cruelty by Husband or his Relatives,144.0
2015,Amravati,Cruelty by Husband or his Relatives,396.0
2015,Chhatrapati Sambhaji Nagar,Cruelty by Husband or his Relatives,499.0
2015,Beed,Cruelty by Husband or his Relatives,362.0
2015,Bhandara,Cruelty by Husband or his Relatives,41.0
2015,Buldhana,Cruelty by Husband or his Relatives,140.0
2015,Chandrapur,Cruelty by Husband or his Relatives,201.0
2015,Dhule,Cruelty by Husband or his Relatives,200.0
2015,Gadchiroli,Cruelty by Husband or his Relatives,13.0
2015,Gondia,Cruelty by Husband or his Relatives,38.0
2015,Hingoli,Cruelty by Husband or his Relatives,65.0
2015,Jalgaon,Cruelty by Husband or his Relatives,276.0
2015,Jalna,Cruelty by Husband or his Relatives,263.0
2015,Kolhapur,Cruelty by Husband or his Relatives,128.0
2015,Latur,Cruelty by Husband or his Relatives,205.0
2015,Mumbai City,Cruelty by Husband or his Relatives,658.0
2015,Nagpur,Cruelty by Husband or his Relatives,370.0
2015,Nanded,Cruelty by Husband or his Relatives,213.0
2015,Nandurbar,Cruelty by Husband or his Relatives,38.0
2015,Nasik,Cruelty by Husband or his Relatives,643.0
2015,Dharashiv,Cruelty by Husband or his Relatives,109.0
2015,Palghar,Cruelty by Husband or his Relatives,51.0
2015,Parbhani,Cruelty by Husband or his Relatives,205.0
2015,Pune,Cruelty by Husband or his Relatives,590.0
2015,Raigad,Cruelty by Husband or his Relatives,50.0
2015,Ratnagiri,Cruelty by Husband or his Relatives,18.0
2015,Sangli,Cruelty by Husband or his Relatives,103.0
2015,Satara,Cruelty by Husband or his Relatives,155.0
2015,Sindhudurg,Cruelty by Husband or his Relatives,10.0
2015,Solapur,Cruelty by Husband or his Relatives,174.0
2015,Thane,Cruelty by Husband or his Relatives,583.0
2015,Wardha,Cruelty by Husband or his Relatives,67.0
2015,Washim,Cruelty by Husband or his Relatives,127.0
2015,Yavatmal,Cruelty by Husband or his Relatives,262.0
2016,Ahilyanagar,Cruelty by Husband or his Relatives,213.0
2016,Akola,Cruelty by Husband or his Relatives,147.0
2016,Amravati,Cruelty by Husband or his Relatives,404.0
2016,Chhatrapati Sambhaji Nagar,Cruelty by Husband or his Relatives,534.0
2016,Beed,Cruelty by Husband or his Relatives,343.0
2016,Bhandara,Cruelty by Husband or his Relatives,35.0
2016,Buldhana,Cruelty by Husband or his Relatives,89.0
2016,Chandrapur,Cruelty by Husband or his Relatives,128.0
2016,Dhule,Cruelty by Husband or his Relatives,193.0
2016,Gadchiroli,Cruelty by Husband or his Relatives,10.0
2016,Gondia,Cruelty by Husband or his Relatives,45.0
2016,Hingoli,Cruelty by Husband or his Relatives,89.0
2016,Jalgaon,Cruelty by Husband or his Relatives,319.0
2016,Jalna,Cruelty by Husband or his Relatives,216.0
2016,Kolhapur,Cruelty by Husband or his Relatives,100.0
2016,Latur,Cruelty by Husband or his Relatives,204.0
2016,Mumbai City,Cruelty by Husband or his Relatives,587.0
2016,Nagpur,Cruelty by Husband or his Relatives,309.0
2016,Nanded,Cruelty by Husband or his Relatives,245.0
2016,Nandurbar,Cruelty by Husband or his Relatives,66.0
2016,Nasik,Cruelty by Husband or his Relatives,481.0
2016,Dharashiv,Cruelty by Husband or his Relatives,95.0
2016,Palghar,Cruelty by Husband or his Relatives,58.0
2016,Parbhani,Cruelty by Husband or his Relatives,184.0
2016,Pune,Cruelty by Husband or his Relatives,599.0
2016,Raigad,Cruelty by Husband or his Relatives,40.0
2016,Ratnagiri,Cruelty by Husband or his Relatives,27.0
2016,Sangli,Cruelty by Husband or his Relatives,95.0
2016,Satara,Cruelty by Husband or his Relatives,139.0
2016,Sindhudurg,Cruelty by Husband or his Relatives,7.0
2016,Solapur,Cruelty by Husband or his Relatives,214.0
2016,Thane,Cruelty by Husband or his Relatives,551.0
2016,Wardha,Cruelty by Husband or his Relatives,56.0
2016,Washim,Cruelty by Husband or his Relatives,116.0
2016,Yavatmal,Cruelty by Husband or his Relatives,277.0
2017,Ahilyanagar,Cruelty by Husband or his Relatives,243.0
2017,Akola,Cruelty by Husband or his Relatives,144.0
2017,Amravati,Cruelty by Husband or his Relatives,396.0
2017,Chhatrapati Sambhaji Nagar,Cruelty by Husband or his Relatives,499.0
2017,Beed,Cruelty by Husband or his Relatives,362.0
2017,Bhandara,Cruelty by Husband or his Relatives,41.0
2017,Buldhana,Cruelty by Husband or his Relatives,140.0
2017,Chandrapur,Cruelty by Husband or his Relatives,201.0
2017,Dhule,Cruelty by Husband or his Relatives,200.0
2017,Gadchiroli,Cruelty by Husband or his Relatives,13.0
2017,Gondia,Cruelty by Husband or his Relatives,38.0
2017,Hingoli,Cruelty by Husband or his Relatives,65.0
2017,Jalgaon,Cruelty by Husband or his Relatives,276.0
2017,Jalna,Cruelty by Husband or his Relatives,263.0
2017,Kolhapur,Cruelty by Husband or his Relatives,128.0
2017,Latur,Cruelty by Husband or his Relatives,205.0
2017,Mumbai City,Cruelty by Husband or his Relatives,658.0
2017,Nagpur,Cruelty by Husband or his Relatives,370.0
2017,Nanded,Cruelty by Husband or his Relatives,213.0
2017,Nandurbar,Cruelty by Husband or his Relatives,38.0
2017,Nasik,Cruelty by Husband or his Relatives,643.0
2017,Dharashiv,Cruelty by Husband or his Relatives,109.0
2017,Palghar,Cruelty by Husband or his Relatives,51.0
2017,Parbhani,Cruelty by Husband or his Relatives,205.0
2017,Pune,Cruelty by Husband or his Relatives,590.0
2017,Raigad,Cruelty by Husband or his Relatives,50.0
2017,Ratnagiri,Cruelty by Husband or his Relatives,18.0
2017,Sangli,Cruelty by Husband or his Relatives,103.0
2017,Satara,Cruelty by Husband or his Relatives,155.0
2017,Sindhudurg,Cruelty by Husband or his Relatives,10.0
2017,Solapur,Cruelty by Husband or his Relatives,174.0
2017,Thane,Cruelty by Husband or his Relatives,583.0
2017,Wardha,Cruelty by Husband or his Relatives,67.0
2017,Washim,Cruelty by Husband or his Relatives,127.0
2017,Yavatmal,Cruelty by Husband or his Relatives,262.0
2019,Ahilyanagar,Cruelty by Husband or his Relatives,491.0
2019,Akola,Cruelty by Husband or his Relatives,254.0
2019,Amravati,Cruelty by Husband or his Relatives,292.0
2019,Chhatrapati Sambhaji Nagar,Cruelty by Husband or his Relatives,447.0
2019,Beed,Cruelty by Husband or his Relatives,263.0
2019,Bhandara,Cruelty by Husband or his Relatives,45.0
2019,Buldhana,Cruelty by Husband or his Relatives,187.0
2019,Chandrapur,Cruelty by Husband or his Relatives,113.0
2019,Dhule,Cruelty by Husband or his Relatives,293.0
2019,Gadchiroli,Cruelty by Husband or his Relatives,20.0
2019,Gondia,Cruelty by Husband or his Relatives,39.0
2019,Hingoli,Cruelty by Husband or his Relatives,144.0
2019,Jalgaon,Cruelty by Husband or his Relatives,265.0
2019,Jalna,Cruelty by Husband or his Relatives,396.0
2019,Kolhapur,Cruelty by Husband or his Relatives,139.0
2019,Latur,Cruelty by Husband or his Relatives,210.0
2019,Mumbai City,Cruelty by Husband or his Relatives,699.0
2019,Nagpur,Cruelty by Husband or his Relatives,165.0
2019,Nanded,Cruelty by Husband or his Relatives,314.0
2019,Nandurbar,Cruelty by Husband or his Relatives,70.0
2019,Nasik,Cruelty by Husband or his Relatives,704.0
2019,Dharashiv,Cruelty by Husband or his Relatives,73.0
2019,Palghar,Cruelty by Husband or his Relatives,99.0
2019,Parbhani,Cruelty by Husband or his Relatives,208.0
2019,Pune,Cruelty by Husband or his Relatives,784.0
2019,Raigad,Cruelty by Husband or his Relatives,30.0
2019,Ratnagiri,Cruelty by Husband or his Relatives,15.0
2019,Sangli,Cruelty by Husband or his Relatives,86.0
2019,Satara,Cruelty by Husband or his Relatives,170.0
2019,Sindhudurg,Cruelty by Husband or his Relatives,3.0
2019,Solapur,Cruelty by Husband or his Relatives,242.0
2019,Thane,Cruelty by Husband or his Relatives,714.0
2019,Wardha,Cruelty by Husband or his Relatives,45.0
2019,Washim,Cruelty by Husband or his Relatives,168.0
2019,Yavatmal,Cruelty by Husband or his Relatives,243.0
2018,Ahilyanagar,Cruelty by Husband or his Relatives,252.0
2018,Akola,Cruelty by Husband or his Relatives,272.0
2018,Amravati,Cruelty by Husband or his Relatives,337.0
2018,Chhatrapati Sambhaji Nagar,Cruelty by Husband or his Relatives,420.0
2018,Beed,Cruelty by Husband or his Relatives,295.0
2018,Bhandara,Cruelty by Husband or his Relatives,50.0
2018,Buldhana,Cruelty by Husband or his Relatives,164.0
2018,Chandrapur,Cruelty by Husband or his Relatives,114.0
2018,Dhule,Cruelty by Husband or his Relatives,220.0
2018,Gadchiroli,Cruelty by Husband or his Relatives,13.0
2018,Gondia,Cruelty by Husband or his Relatives,44.0
2018,Hingoli,Cruelty by Husband or his Relatives,88.0
2018,Jalgaon,Cruelty by Husband or his Relatives,214.0
2018,Jalna,Cruelty by Husband or his Relatives,275.0
2018,Kolhapur,Cruelty by Husband or his Relatives,98.0
2018,Latur,Cruelty by Husband or his Relatives,157.0
2018,Mumbai City,Cruelty by Husband or his Relatives,520.0
2018,Nagpur,Cruelty by Husband or his Relatives,159.0
2018,Nanded,Cruelty by Husband or his Relatives,243.0
2018,Nandurbar,Cruelty by Husband or his Relatives,53.0
2018,Nasik,Cruelty by Husband or his Relatives,415.0
2018,Dharashiv,Cruelty by Husband or his Relatives,71.0
2018,Palghar,Cruelty by Husband or his Relatives,63.0
2018,Parbhani,Cruelty by Husband or his Relatives,227.0
2018,Pune,Cruelty by Husband or his Relatives,621.0
2018,Raigad,Cruelty by Husband or his Relatives,26.0
2018,Ratnagiri,Cruelty by Husband or his Relatives,10.0
2018,Sangli,Cruelty by Husband or his Relatives,78.0
2018,Satara,Cruelty by Husband or his Relatives,112.0
2018,Sindhudurg,Cruelty by Husband or his Relatives,4.0
2018,Solapur,Cruelty by Husband or his Relatives,211.0
2018,Thane,Cruelty by Husband or his Relatives,594.0
2018,Wardha,Cruelty by Husband or his Relatives,36.0
2018,Washim,Cruelty by Husband or his Relatives,118.0
2018,Yavatmal,Cruelty by Husband or his Relatives,288.0
2020,Ahilyanagar,Cruelty by Husband or his Relatives,486.0
2020,Akola,Cruelty by Husband or his Relatives,261.0
2020,Amravati,Cruelty by Husband or his Relatives,233.0
2020,Chhatrapati Sambhaji Nagar,Cruelty by Husband or his Relatives,327.0
2020,Beed,Cruelty by Husband or his Relatives,255.0
2020,Bhandara,Cruelty by Husband or his Relatives,38.0
2020,Buldhana,Cruelty by Husband or his Relatives,144.0
2020,Chandrapur,Cruelty by Husband or his Relatives,127.0
2020,Dhule,Cruelty by Husband or his Relatives,236.0
2020,Gadchiroli,Cruelty by Husband or his Relatives,21.0
2020,Gondia,Cruelty by Husband or his Relatives,11.0
2020,Hingoli,Cruelty by Husband or his Relatives,71.0
2020,Jalgaon,Cruelty by Husband or his Relatives,206.0
2020,Jalna,Cruelty by Husband or his Relatives,191.0
2020,Kolhapur,Cruelty by Husband or his Relatives,194.0
2020,Latur,Cruelty by Husband or his Relatives,131.0
2020,Mumbai City,Cruelty by Husband or his Relatives,501.0
2020,Nagpur,Cruelty by Husband or his Relatives,134.0
2020,Nanded,Cruelty by Husband or his Relatives,242.0
2020,Nandurbar,Cruelty by Husband or his Relatives,50.0
