Year,District,Crime,Cases
2016,Mumbai,Murder,154.0
2016,Nagpur,Murder,142.0
2016,Nanded,Murder,75.0
2016,Nandurbar,Murder,23.0
2016,Nashik,Murder,121.0
2016,Dharashiv,Murder,44.0
2016,Palghar,Murder,67.0
2016,Parbhani,Murder,49.0
2016,Pune,Murder,259.0
2016,Raigad,Murder,37.0
2016,Ratnagiri,Murder,14.0
2016,Sangli,Murder,63.0
2016,Satara,Murder,54.0
2016,Sindhudurg,Murder,6.0
2016,Solapur,Murder,97.0
2016,Thane,Murder,187.0
2016,Wardha,Murder,37.0
2016,Washim,Murder,17.0
2016,Yavatmal,Murder,75.0
2017,Ahilyanagar,Murder,86.0
2017,Akola,Murder,38.0
2017,Amravati,Murder,61.0
2017,Chh. Sambhaji Nagar,Murder,75.0
2017,Beed,Murder,56.0
2017,Bhandara,Murder,14.0
2017,Buldhana,Murder,44.0
2017,Chandrapur,Murder,32.0
2017,Dhule,Murder,41.0
2017,Gadchiroli,Murder,37.0
2017,Gondia,Murder,28.0
2017,Hingoli,Murder,30.0
2017,Jalgaon,Murder,53.0
2017,Jalna,Murder,44.0
2017,Kolhapur,Murder,43.0
2017,Latur,Murder,44.0
2017,Mumbai,Murder,131.0
2017,Nagpur,Murder,130.0
2017,Nanded,Murder,59.0
2017,Nandurbar,Murder,35.0
2017,Nashik,Murder,119.0
2017,Dharashiv,Murder,48.0
2017,Palghar,Murder,74.0
2017,Parbhani,Murder,34.0
2017,Pune,Murder,232.0
2017,Raigad,Murder,16.0
2017,Ratnagiri,Murder,12.0
2017,Sangli,Murder,43.0
2017,Satara,Murder,47.0
2017,Sindhudurg,Murder,8.0
2017,Solapur,Murder,78.0
2017,Thane,Murder,198.0
2017,Wardha,Murder,32.0
2017,Washim,Murder,27.0
2017,Yavatmal,Murder,54.0
2018,Ahilyanagar,Murder,77.0
2018,Akola,Murder,33.0
2018,Amravati,Murder,76.0
2018,Chh. Sambhaji Nagar,Murder,76.0
2018,Beed,Murder,48.0
2018,Bhandara,Murder,15.0
2018,Buldhana,Murder,45.0
2018,Chandrapur,Murder,30.0
2018,Dhule,Murder,26.0
2018,Gadchiroli,Murder,40.0
2018,Gondia,Murder,25.0
2018,Hingoli,Murder,27.0
2018,Jalgaon,Murder,65.0
2018,Jalna,Murder,43.0
2018,Kolhapur,Murder,56.0
2018,Latur,Murder,36.0
2018,Mumbai,Murder,172.0
2018,Nagpur,Murder,108.0
2018,Nanded,Murder,56.0
2018,Nandurbar,Murder,28.0
2018,Nashik,Murder,115.0
2018,Dharashiv,Murder,41.0
2018,Palghar,Murder,72.0
2018,Parbhani,Murder,40.0
2018,Pune,Murder,262.0
2018,Raigad,Murder,42.0
2018,Ratnagiri,Murder,21.0
2018,Sangli,Murder,70.0
2018,Satara,Murder,51.0
2018,Sindhudurg,Murder,9.0
2018,Solapur,Murder,88.0
2018,Thane,Murder,194.0
2018,Wardha,Murder,35.0
2018,Washim,Murder,22.0
2018,Yavatmal,Murder,55.0
2019,Ahilyanagar,Murder,77.0
2019,Akola,Murder,36.0
2019,Amravati,Murder,71.0
2019,Chh. Sambhaji Nagar,Murder,72.0
2019,Beed,Murder,54.0
2019,Bhandara,Murder,25.0
2019,Buldhana,Murder,33.0
2019,Chandrapur,Murder,33.0
2019,Dhule,Murder,27.0
2019,Gadchiroli,Murder,39.0
2019,Gondia,Murder,37.0
2019,Hingoli,Murder,26.0
2019,Jalgaon,Murder,61.0
2019,Jalna,Murder,38.0
2019,Kolhapur,Murder,49.0
2019,Latur,Murder,58.0
2019,Mumbai,Murder,176.0
2019,Nagpur,Murder,139.0
2019,Nanded,Murder,55.0
2019,Nandurbar,Murder,29.0
2019,Nashik,Murder,71.0
2019,Dharashiv,Murder,41.0
2019,Palghar,Murder,72.0
2019,Parbhani,Murder,31.0
2019,Pune,Murder,246.0
2019,Raigad,Murder,21.0
2019,Ratnagiri,Murder,14.0
2019,Sangli,Murder,59.0
2019,Satara,Murder,56.0
2019,Sindhudurg,Murder,8.0
2019,Solapur,Murder,82.0
2019,Thane,Murder,176.0
2019,Wardha,Murder,41.0
2019,Washim,Murder,31.0
2019,Yavatmal,Murder,58.0
2020,Ahilyanagar,Murder,89.0
2020,Akola,Murder,41.0
2020,Amravati,Murder,88.0
2020,Chh. Sambhaji Nagar,Murder,60.0
2020,Beed,Murder,53.0
2020,Bhandara,Murder,19.0
2020,Buldhana,Murder,48.0
2020,Chandrapur,Murder,54.0
2020,Dhule,Murder,38.0
2020,Gadchiroli,Murder,27.0
2020,Gondia,Murder,33.0
2020,Hingoli,Murder,32.0
2020,Jalgaon,Murder,58.0
2020,Jalna,Murder,37.0
2020,Kolhapur,Murder,46.0
2020,Latur,Murder,37.0
2020,Mumbai,Murder,151.0
2020,Nagpur,Murder,142.0
2020,Nanded,Murder,63.0
2020,Nandurbar,Murder,31.0
2020,Nashik,Murder,106.0
2020,Dharashiv,Murder,35.0
2020,Palghar,Murder,29.0
2020,Parbhani,Murder,35.0
2020,Pune,Murder,251.0
2020,Raigad,Murder,21.0
2020,Ratnagiri,Murder,17.0
2020,Sangli,Murder,55.0
2020,Satara,Murder,53.0
2020,Sindhudurg,Murder,5.0
2020,Solapur,Murder,82.0
2020,Thane,Murder,186.0
2020,Wardha,Murder,38.0
2020,Washim,Murder,35.0
2020,Yavatmal,Murder,68.0
2021,Ahilyanagar,Murder,101.0
2021,Akola,Murder,36.0
2021,Amravati,Murder,70.0
2021,Chh. Sambhaji Nagar,Murder,78.0
2021,Beed,Murder,59.0
2021,Bhandara,Murder,30.0
2021,Buldhana,Murder,47.0
2021,Chandrapur,Murder,48.0
2021,Dhule,Murder,40.0
2021,Gadchiroli,Murder,39.0
2021,Gondia,Murder,30.0
2021,Hingoli,Murder,23.0
2021,Jalgaon,Murder,63.0
2021,Jalna,Murder,54.0
2021,Kolhapur,Murder,50.0
2021,Latur,Murder,56.0
2021,Mumbai,Murder,172.0
2021,Nagpur,Murder,152.0
2021,Nanded,Murder,73.0
2021,Nandurbar,Murder,32.0
2021,Nashik,Murder,92.0
2021,Dharashiv,Murder,33.0
2021,Palghar,Murder,31.0
2021,Parbhani,Murder,29.0
2021,Pune,Murder,291.0
2021,Raigad,Murder,38.0
2021,Ratnagiri,Murder,12.0
2021,Sangli,Murder,68.0
2021,Satara,Murder,55.0
2021,Sindhudurg,Murder,9.0
2021,Solapur,Murder,90.0
2021,Thane,Murder,207.0
2021,Wardha,Murder,33.0
2021,Washim,Murder,22.0
2021,Yavatmal,Murder,67.0
2014,Ahilyanagar,Kidnapping & Abduction,121.0
2014,Akola,Kidnapping & Abduction,42.0
2014,Amravati,Kidnapping & Abduction,112.0
2014,Chh. Sambhaji Nagar,Kidnapping & Abduction,100.0
2014,Beed,Kidnapping & Abduction,72.0
2014,Bhandara,Kidnapping & Abduction,23.0
2014,Buldhana,Kidnapping & Abduction,44.0
2014,Chandrapur,Kidnapping & Abduction,49.0
2014,Dhule,Kidnapping & Abduction,43.0
2014,Gadchiroli,Kidnapping & Abduction,8.0
2014,Gondia,Kidnapping & Abduction,26.0
2014,Hingoli,Kidnapping & Abduction,29.0
2014,Jalgaon,Kidnapping & Abduction,84.0
2014,Jalna,Kidnapping & Abduction,39.0
2014,Kolhapur,Kidnapping & Abduction,70.0
2014,Latur,Kidnapping & Abduction,84.0
2014,Mumbai,Kidnapping & Abduction,558.0
2014,Nagpur,Kidnapping & Abduction,182.0
2014,Nanded,Kidnapping & Abduction,95.0
2014,Nandurbar,Kidnapping & Abduction,21.0
2014,Nashik,Kidnapping & Abduction,167.0
2014,Dharashiv,Kidnapping & Abduction,28.0
2014,Palghar,Kidnapping & Abduction,114.0
2014,Parbhani,Kidnapping & Abduction,64.0
2014,Pune,Kidnapping & Abduction,388.0
2014,Raigad,Kidnapping & Abduction,41.0
2014,Ratnagiri,Kidnapping & Abduction,19.0
2014,Sangli,Kidnapping & Abduction,68.0
2014,Satara,Kidnapping & Abduction,88.0
2014,Sindhudurg,Kidnapping & Abduction,10.0
2014,Solapur,Kidnapping & Abduction,132.0
2014,Thane,Kidnapping & Abduction,646.0
2014,Wardha,Kidnapping & Abduction,37.0
2014,Washim,Kidnapping & Abduction,32.0
2014,Yavatmal,Kidnapping & Abduction,157.0
2015,Ahilyanagar,Kidnapping & Abduction,229.0
2015,Akola,Kidnapping & Abduction,73.0
2015,Amravati,Kidnapping & Abduction,233.0
2015,Chh. Sambhaji Nagar,Kidnapping & Abduction,249.0
2015,Beed,Kidnapping & Abduction,122.0
2015,Bhandara,Kidnapping & Abduction,68.0
2015,Buldhana,Kidnapping & Abduction,41.0
2015,Chandrapur,Kidnapping & Abduction,138.0
2015,Dhule,Kidnapping & Abduction,28.0
2015,Gadchiroli,Kidnapping & Abduction,22.0
2015,Gondia,Kidnapping & Abduction,78.0
2015,Hingoli,Kidnapping & Abduction,37.0
2015,Jalgaon,Kidnapping & Abduction,107.0
2015,Jalna,Kidnapping & Abduction,78.0
2015,Kolhapur,Kidnapping & Abduction,185.0
2015,Latur,Kidnapping & Abduction,114.0
2015,Mumbai,Kidnapping & Abduction,1606.0
2015,Nagpur,Kidnapping & Abduction,446.0
2015,Nanded,Kidnapping & Abduction,138.0
2015,Nandurbar,Kidnapping & Abduction,27.0
2015,Nashik,Kidnapping & Abduction,343.0
2015,Dharashiv,Kidnapping & Abduction,65.0
2015,Palghar,Kidnapping & Abduction,409.0
2015,Parbhani,Kidnapping & Abduction,108.0
2015,Pune,Kidnapping & Abduction,1103.0
2015,Raigad,Kidnapping & Abduction,75.0
2015,Ratnagiri,Kidnapping & Abduction,57.0
2015,Sangli,Kidnapping & Abduction,130.0
2015,Satara,Kidnapping & Abduction,201.0
2015,Sindhudurg,Kidnapping & Abduction,19.0
2015,Solapur,Kidnapping & Abduction,215.0
2015,Thane,Kidnapping & Abduction,1233.0
2015,Wardha,Kidnapping & Abduction,80.0
2015,Washim,Kidnapping & Abduction,54.0
2015,Yavatmal,Kidnapping & Abduction,144.0
2016,Ahilyanagar,Kidnapping & Abduction,252.0
2016,Akola,Kidnapping & Abduction,80.0
2016,Amravati,Kidnapping & Abduction,209.0
2016,Chh. Sambhaji Nagar,Kidnapping & Abduction,315.0
2016,Beed,Kidnapping & Abduction,123.0
2016,Bhandara,Kidnapping & Abduction,71.0
2016,Buldhana,Kidnapping & Abduction,74.0
2016,Chandrapur,Kidnapping & Abduction,117.0
2016,Dhule,Kidnapping & Abduction,60.0
2016,Gadchiroli,Kidnapping & Abduction,28.0
2016,Gondia,Kidnapping & Abduction,67.0
2016,Hingoli,Kidnapping & Abduction,28.0
2016,Jalgaon,Kidnapping & Abduction,101.0
2016,Jalna,Kidnapping & Abduction,71.0
2016,Kolhapur,Kidnapping & Abduction,186.0
2016,Latur,Kidnapping & Abduction,114.0
2016,Mumbai,Kidnapping & Abduction,1985.0
2016,Nagpur,Kidnapping & Abduction,635.0
2016,Nanded,Kidnapping & Abduction,158.0
2016,Nandurbar,Kidnapping & Abduction,43.0
2016,Nashik,Kidnapping & Abduction,401.0
2016,Dharashiv,Kidnapping & Abduction,64.0
2016,Palghar,Kidnapping & Abduction,431.0
2016,Parbhani,Kidnapping & Abduction,100.0
2016,Pune,Kidnapping & Abduction,1269.0
2016,Raigad,Kidnapping & Abduction,83.0
2016,Ratnagiri,Kidnapping & Abduction,79.0
2016,Sangli,Kidnapping & Abduction,147.0
2016,Satara,Kidnapping & Abduction,214.0
2016,Sindhudurg,Kidnapping & Abduction,27.0
2016,Solapur,Kidnapping & Abduction,231.0
2016,Thane,Kidnapping & Abduction,1285.0
2016,Wardha,Kidnapping & Abduction,97.0
2016,Washim,Kidnapping & Abduction,59.0
2016,Yavatmal,Kidnapping & Abduction,128.0
2017,Ahilyanagar,Kidnapping & Abduction,303.0
2017,Akola,Kidnapping & Abduction,96.0
2017,Amravati,Kidnapping & Abduction,215.0
2017,Chh. Sambhaji Nagar,Kidnapping & Abduction,264.0
2017,Beed,Kidnapping & Abduction,134.0
2017,Bhandara,Kidnapping & Abduction,108.0
2017,Buldhana,Kidnapping & Abduction,97.0
2017,Chandrapur,Kidnapping & Abduction,210.0
2017,Dhule,Kidnapping & Abduction,58.0
2017,Gadchiroli,Kidnapping & Abduction,41.0
2017,Gondia,Kidnapping & Abduction,76.0
2017,Hingoli,Kidnapping & Abduction,45.0
2017,Jalgaon,Kidnapping & Abduction,153.0
2017,Jalna,Kidnapping & Abduction,90.0
2017,Kolhapur,Kidnapping & Abduction,197.0
2017,Latur,Kidnapping & Abduction,134.0
2017,Mumbai,Kidnapping & Abduction,2198.0
2017,Nagpur,Kidnapping & Abduction,660.0
2017,Nanded,Kidnapping & Abduction,154.0
2017,Nandurbar,Kidnapping & Abduction,41.0
2017,Nashik,Kidnapping & Abduction,431.0
2017,Dharashiv,Kidnapping & Abduction,71.0
2017,Palghar,Kidnapping & Abduction,411.0
2017,Parbhani,Kidnapping & Abduction,107.0
2017,Pune,Kidnapping & Abduction,1499.0
2017,Raigad,Kidnapping & Abduction,97.0
2017,Ratnagiri,Kidnapping & Abduction,75.0
2017,Sangli,Kidnapping & Abduction,183.0
2017,Satara,Kidnapping & Abduction,243.0
2017,Sindhudurg,Kidnapping & Abduction,34.0
2017,Solapur,Kidnapping & Abduction,255.0
2017,Thane,Kidnapping & Abduction,1303.0
2017,Wardha,Kidnapping & Abduction,121.0
2017,Washim,Kidnapping & Abduction,50.0
2017,Yavatmal,Kidnapping & Abduction,170.0
2018,Ahilyanagar,Kidnapping & Abduction,431.0
2018,Akola,Kidnapping & Abduction,133.0
2018,Amravati,Kidnapping & Abduction,236.0
2018,Chh. Sambhaji Nagar,Kidnapping & Abduction,281.0
2018,Beed,Kidnapping & Abduction,145.0
2018,Bhandara,Kidnapping & Abduction,109.0
2018,Buldhana,Kidnapping & Abduction,102.0
2018,Chandrapur,Kidnapping & Abduction,177.0
2018,Dhule,Kidnapping & Abduction,106.0
2018,Gadchiroli,Kidnapping & Abduction,50.0
2018,Gondia,Kidnapping & Abduction,86.0
2018,Hingoli,Kidnapping & Abduction,40.0
2018,Jalgaon,Kidnapping & Abduction,183.0
2018,Jalna,Kidnapping & Abduction,101.0
2018,Kolhapur,Kidnapping & Abduction,232.0
2018,Latur,Kidnapping & Abduction,156.0
2018,Mumbai,Kidnapping & Abduction,2232.0
2018,Nagpur,Kidnapping & Abduction,651.0
2018,Nanded,Kidnapping & Abduction,159.0
2018,Nandurbar,Kidnapping & Abduction,62.0
2018,Nashik,Kidnapping & Abduction,514.0
2018,Dharashiv,Kidnapping & Abduction,81.0
2018,Palghar,Kidnapping & Abduction,524.0
2018,Parbhani,Kidnapping & Abduction,83.0
2018,Pune,Kidnapping & Abduction,1550.0
2018,Raigad,Kidnapping & Abduction,93.0
